repo,absolute_path,relative_path,branch_domain,source_type,canonicality,confidence,local_state,size_bytes
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/fibers-and-detectability.md,docs/fiber-based-recoverability-and-impossibility/fibers-and-detectability.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,769
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/fibers-and-exact-recoverability.md,docs/fiber-based-recoverability-and-impossibility/fibers-and-exact-recoverability.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1144
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/fibers-and-impossibility.md,docs/fiber-based-recoverability-and-impossibility/fibers-and-impossibility.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1391
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/fibers-and-weaker-vs-stronger-targets.md,docs/fiber-based-recoverability-and-impossibility/fibers-and-weaker-vs-stronger-targets.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,989
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/field-dictionary-overview.md,docs/fiber-based-recoverability-and-impossibility/field-dictionary-overview.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1159
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/final-inverse-observability-pass-report.md,docs/fiber-based-recoverability-and-impossibility/final-inverse-observability-pass-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2081
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/final-report.md,docs/fiber-based-recoverability-and-impossibility/final-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,4360
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/frontier-audit.md,docs/fiber-based-recoverability-and-impossibility/frontier-audit.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2346
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/identifiability-formalism.md,docs/fiber-based-recoverability-and-impossibility/identifiability-formalism.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2982
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/information-theory.md,docs/fiber-based-recoverability-and-impossibility/information-theory.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,716
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/inverse-observability-frontier-audit.md,docs/fiber-based-recoverability-and-impossibility/inverse-observability-frontier-audit.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1835
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/inverse-problems.md,docs/fiber-based-recoverability-and-impossibility/inverse-problems.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,695
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/literature-anchors.md,docs/fiber-based-recoverability-and-impossibility/literature-anchors.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2406
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/mhd.md,docs/fiber-based-recoverability-and-impossibility/mhd.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,745
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/migration-report.md,docs/fiber-based-recoverability-and-impossibility/migration-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2853
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/model-mismatch-stress-report.md,docs/fiber-based-recoverability-and-impossibility/model-mismatch-stress-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1459
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/next-phase-deep-dive.md,docs/fiber-based-recoverability-and-impossibility/next-phase-deep-dive.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3434
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/no-go-counterexamples.md,docs/fiber-based-recoverability-and-impossibility/no-go-counterexamples.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3503
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/novelty-assessment.md,docs/fiber-based-recoverability-and-impossibility/novelty-assessment.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1214
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/open-problem-program.md,docs/fiber-based-recoverability-and-impossibility/open-problem-program.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3350
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/outside-open-problem-map.md,docs/fiber-based-recoverability-and-impossibility/outside-open-problem-map.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3178
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/overview.md,docs/fiber-based-recoverability-and-impossibility/overview.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3014
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/plain-language-guide.md,docs/fiber-based-recoverability-and-impossibility/plain-language-guide.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,967
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/proof-sketches.md,docs/fiber-based-recoverability-and-impossibility/proof-sketches.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2485
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/qec.md,docs/fiber-based-recoverability-and-impossibility/qec.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,652
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/reading-path.md,docs/fiber-based-recoverability-and-impossibility/reading-path.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1795
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/restricted-linear-fiber-theory.md,docs/fiber-based-recoverability-and-impossibility/restricted-linear-fiber-theory.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2762
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/same-rank-same-budget-anti-classifier-report.md,docs/fiber-based-recoverability-and-impossibility/same-rank-same-budget-anti-classifier-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1271
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/stopping-logic-compatibility-memo.md,docs/fiber-based-recoverability-and-impossibility/stopping-logic-compatibility-memo.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,3436
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/stopping-logic-falsification-report.md,docs/fiber-based-recoverability-and-impossibility/stopping-logic-falsification-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,2354
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/stopping-logic-novelty-usefulness-assessment.md,docs/fiber-based-recoverability-and-impossibility/stopping-logic-novelty-usefulness-assessment.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1147
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/stopping-logic-recommendation-memo.md,docs/fiber-based-recoverability-and-impossibility/stopping-logic-recommendation-memo.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1479
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/target-strength-separation-report.md,docs/fiber-based-recoverability-and-impossibility/target-strength-separation-report.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1090
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/theorem-candidate-assessment.md,docs/fiber-based-recoverability-and-impossibility/theorem-candidate-assessment.md,OCP / recoverability core,theorem_doc,canonical,high,tracked_clean,1583
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/theorem-candidates.md,docs/fiber-based-recoverability-and-impossibility/theorem-candidates.md,OCP / recoverability core,theorem_doc,canonical,high,tracked_clean,4223
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/theorem-mapping-table.md,docs/fiber-based-recoverability-and-impossibility/theorem-mapping-table.md,OCP / recoverability core,theorem_doc,canonical,high,tracked_clean,2525
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/docs/fiber-based-recoverability-and-impossibility/usefulness-guide.md,docs/fiber-based-recoverability-and-impossibility/usefulness-guide.md,OCP / recoverability core,no_go_doc,canonical,high,tracked_clean,1392
